id	source	pmid	pmcid	doi	title	authorString	journalTitle	issue	journalVolume	pubYear	journalIssn	pubType	isOpenAccess	inEPMC	inPMC	hasPDF	hasBook	hasSuppl	citedByCount	hasReferences	hasTextMinedTerms	hasDbCrossReferences	hasLabsLinks	hasTMAccessionNumbers	firstIndexDate	firstPublicationDate	pageInfo
PMC5267294	PMC	NA	PMC5267294	NA	Immunotherapy Bridge 2016 and Melanoma Bridge 2016: meeting abstracts	Hirsh V, Pignata S, Bersanelli M, Gnetti L, Azzoni C, Bottarelli L, Gasparro D, Leonardi F, Silini E, Buti S, Wennerberg E, Mediero A, Cronstein B, Formenti S, Demaria S, Vanpouille-Box C, Pilones K, Rudqvist N, Diamond J, Formenti S, Demaria S, Morris Z, Guy E, Francis D, Gressett M, Armstrong E, Huang S, Gilles S, Korman A, Hank J, Hoefges A, Rakhmilevich A, Harari P, Sondel P, Hailemichael Y, Overwijk W, Straten P, Lugli A, Dawson H, Blank A, Zlobec I, Fattore L, Costantini S, Acunzo M, Romano G, Nigita G, Laganà A, Malpicci D, Ruggiero C, Pisanu M, Noto A, De Vitis C, Croce C, Ascierto P, Mancini R, Ciliberto G, Postow M, Luke J, Stroncek D, Castiello L, Chen W, Jin P, Ren J, Sabatino M, Ferrone S, Duong C, Vetizou M, Zitvogel L, Pisanu M, Noto A, Fattore L, Malpicci D, Ciliberto G, Mancini R, Occelli M, Cauchi C, Sciancalepore G, Lo Nigro C, Rovera M, Varamo C, Vivenza D, Seia Z, Palazzini S, Errico F, Basso D, Quaranta L, Forte G, Lavagna F, Violante S, Bosio P, Lattanzio L, Merlano M, Moogk D, Zhong S, Yu Z, Liadi I, Rittase W, Fang V, Dougherty J, Perez-Garcia A, Osman I, Zhu C, Varadarajan N, Restifo N, Frey A, Krogsgaard M, Balatoni T, Moho A, Sebestyén T, Varga A, Oláh J, Lengyel Z, Emri G, Liszkay G, Ladányi A, Polini B, Fogli S, Carpi S, Pardini B, Naccarati A, Dubbini N, Breschi M, Romanini A, Nieri P, Morgese F, Soldato D, Pagliaretta S, Giampieri R, Brancorsini D, Rinaldi S, Torniai M, Campanati A, Ganzetti G, Offidani A, Giacchetti A, Ricotti G, Savini A, Onofri A, Bianchi F, Berardi R, Galdo G, Orlandino G, Serio S, Massariello D, Fabrizio T, Montagnani V, Benelli M, Apollo A, Pescucci C, Licastro D, Urso C, Gerlini G, Borgognoni L, Luzzatto L, Stecca B, Gambale E, Tinari C, Quinzii A, Cortellini A, Carella C, De Tursi M, De Francesco A, De Fina M, Zito M, Bisceglia M, Esposito S, Fersini G, Morello S, Sorrentino C, Pinto A, Di Sarno A, Bianco A, D’Aniello C, Andreozzi F, Festina L, Vanella V, Ascierto P, Montesarchio V, Kotlan B, Godeny M, Emil F, Toth L, Horvath S, Eles K, Balatoni T, Savolt A, Szollar A, Kasler M, Liszkay G, Yiu D, Grizzi F, Patrinicola F, Chiriva-Internati M, Motta S, Monti M, Benini L, Ugel S, Cingarlini S, Fiore A, Grego E, Tortora G, Bronte V, Tondulli L, Di Monta G, Caracò C, Marone U, Festino L, Ascierto P, Mozzillo N.	J Transl Med	suppl 1	15	2017	1479-5876	abstract	Y	Y	Y	Y	N	N	0	N	Y	N	N	Y	2017-02-16	2017-01-01	NA
19625534	MED	19625534	PMC2746788	10.1152/jn.90695.2008	Intracellular acidification causes adenosine release during states of hyperexcitability in the hippocampus.	Dulla CG, Frenguelli BG, Staley KJ, Masino SA.	J Neurophysiol	3	102	2009	0022-3077; 1522-1598; 	research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural	N	Y	Y	N	N	N	18	Y	Y	N	N	N	2010-09-04	2009-07-22	1984-1993
19526187	MED	19526187	PMC5823180	10.1100/tsw.2009.54	Role of robot-assisted pelvic surgery.	Singh I, Hemal AK.	ScientificWorldJournal	NA	9	2009	2356-6140; 1537-744x; 	review-article; review; journal article	Y	Y	N	Y	N	N	7	N	Y	N	N	N	2009-09-26	2009-06-12	479-489
9735447	MED	9735447	PMC3453339	10.1007/bf03168277	Web technology in the integration of a digital teaching file at the diagnostic workstation.	Tellis WM, Andriole KP, Avrin DE, Arenson RL.	J Digit Imaging	3 suppl 1	11	1998	0897-1889; 1618-727x; 	brief-report; journal article	N	Y	N	Y	N	N	12	Y	N	N	N	N	2008-01-29	1998-08-01	117-119
US4309943	PAT	NA	NA	NA	Citrus fruit juice extractor	LARSEN GREGORY J, EASTER WILLIAM M.	NA	NA	NA	1982	NA	patent	N	N	N	N	N	N	0	N	Y	N	N	N	2005-11-28	1980-02-13	NA
22802945	MED	22802945	PMC3389007	10.1371/journal.pone.0039844	Cryptic species in putative ancient asexual darwinulids (Crustacea, Ostracoda).	Schön I, Pinto RL, Halse S, Smith AJ, Martens K, Birky CW.	PLoS One	7	7	2012	1932-6203	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	Y	13	Y	Y	Y	Y	Y	2012-07-19	2012-07-03	e39844
22220208	MED	22220208	PMC3248420	10.1371/journal.pone.0029220	Varying herbivore population structure correlates with lack of local adaptation in a geographic variable plant-herbivore interaction.	Cogni R, Trigo JR, Futuyma DJ.	PLoS One	12	6	2011	1932-6203	research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article	Y	Y	Y	Y	N	Y	9	Y	Y	N	N	N	2012-01-06	2011-12-29	e29220
PMC1733167	PMC	NA	PMC1733167	NA	On Moral Medicine.	Dunstan G.	J Med Ethics	1	26	2000	0306-6800; 1473-4257; 	book-review; book review	N	Y	Y	Y	N	N	1	N	N	N	N	N	2010-02-22	2000-02-01	77-77
US3989066	PAT	NA	NA	NA	Fluid control system	STURMAN ODED E, GRILL BENJAMIN, FROMAN YIGAL.	NA	NA	NA	1976	NA	patent	N	N	N	N	N	N	0	N	Y	N	N	N	2005-11-28	1974-05-20	NA
19545374	MED	19545374	PMC2713274	10.1186/1471-2156-10-28	Parallelization and optimization of genetic analyses in isolation by distance web service.	Turner JL, Kelley ST, Otto JS, Valafar F, Bohonak AJ.	BMC Genet	NA	10	2009	1471-2156	product-review; journal article	Y	Y	Y	Y	N	Y	1	Y	Y	N	Y	N	2009-12-23	2009-06-19	28
25484945	MED	25484945	PMC4247431	10.1007/s11701-006-0002-x	Evolution of robotic arms.	Moran ME.	J Robot Surg	2	1	2007	1863-2483; 1863-2491; 	review-article; review; journal article	Y	Y	N	Y	N	N	2	Y	Y	N	Y	N	2014-12-09	2007-05-01	103-111
30082967	MED	30082967	PMC6026968	10.1179/002436312803571357	Right of Conscience for Health-Care Providers.	Davenport ML, Lahl J, Rosa EC.	Linacre Q	2	79	2012	0024-3639; 2050-8549; 	research-article; journal article	N	Y	N	Y	N	N	0	N	Y	N	Y	N	2018-08-08	2012-05-01	169-191
24333669	MED	24333669	PMC3927986	10.1016/j.preteyeres.2013.12.001	Circadian organization of the mammalian retina: from gene regulation to physiology and diseases.	McMahon DG, Iuvone PM, Tosini G.	Prog Retin Eye Res	NA	39	2014	1350-9462; 1873-1635; 	research support, non-u.s. gov't; research-article; review; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	N	70	Y	Y	N	N	N	2013-12-26	2013-12-12	58-76
19562221	MED	19562221	PMC2790816	10.1039/b822070k	Two-parameter monitoring in a lab-on-valve manifold, applied to intracellular H2O2 measurements.	Lähdesmäki I, Chocholous P, Carroll AD, Anderson J, Rabinovitch PS, Ruzicka J.	Analyst	7	134	2009	0003-2654; 1364-5528; 	research-article; journal article; research support, n.i.h., extramural	N	Y	Y	Y	N	Y	3	Y	Y	N	N	N	2010-09-28	2009-04-27	1498-1504
22272242	MED	22272242	PMC3260179	10.1371/journal.pone.0029684	Straightforward inference of ancestry and admixture proportions through ancestry-informative insertion deletion multiplexing.	Pereira R, Phillips C, Pinto N, Santos C, dos Santos SE, Amorim A, Carracedo Á, Gusmão L.	PLoS One	1	7	2012	1932-6203	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	Y	74	Y	Y	N	Y	Y	2012-01-25	2012-01-17	e29684
30308076	MED	30308076	PMC6181419	10.1371/journal.ppat.1007307	A polymorphic residue that attenuates the antiviral potential of interferon lambda 4 in hominid lineages.	Bamford CGG, Aranday-Cortes E, Filipe IC, Sukumar S, Mair D, Filipe ADS, Mendoza JL, Garcia KC, Fan S, Tishkoff SA, McLauchlan J.	PLoS Pathog	10	14	2018	1553-7366; 1553-7374; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	4	Y	Y	N	Y	Y	2018-10-12	2018-10-11	e1007307
23112599	MED	23112599	PMC3472827	10.3390/s120810259	FunBlocks. A modular framework for AmI system development.	Baquero R, Rodríguez J, Mendoza S, Decouchant D, Papis AP.	Sensors (Basel)	8	12	2012	1424-8220	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	N	1	Y	Y	N	Y	N	2012-11-03	2012-07-30	10259-10291
12398996	MED	12398996	PMC7129480	10.1016/s1040-8428(01)00196-2	Cell-surface proteolysis, growth factor activation and intercellular communication in the progression of melanoma.	Bogenrieder T, Herlyn M.	Crit Rev Oncol Hematol	1	44	2002	1879-0461; 1040-8428; 	research support, u.s. gov't, p.h.s.; research support, non-u.s. gov't; review-article; review; journal article	Y	Y	N	Y	N	N	30	Y	Y	N	N	N	2008-01-29	2002-10-01	1-15
18796394	MED	18796394	PMC2614261	10.1098/rspb.2008.1101	Several deep-sea mussels and their associated symbionts are able to live both on wood and on whale falls.	Lorion J, Duperron S, Gros O, Cruaud C, Samadi S.	Proc Biol Sci	1654	276	2009	0962-8452; 1471-2954; 	research support, non-u.s. gov't; research-article; journal article	N	Y	Y	Y	N	Y	18	Y	Y	Y	Y	N	2010-09-22	2009-01-01	177-185
19154586	MED	19154586	PMC2640410	10.1186/1744-9081-5-5	Behavioral and brain pattern differences between acting and observing in an auditory task.	Karanasiou IS, Papageorgiou C, Tsianaka EI, Matsopoulos GK, Ventouras EM, Uzunoglu NK.	Behav Brain Funct	NA	5	2009	1744-9081	research-article; journal article	Y	Y	Y	Y	N	N	6	Y	Y	N	N	N	2009-12-25	2009-01-20	5
27621712	MED	27621712	PMC5003080	10.3389/fpsyg.2016.01166	On the Intentionality of Cultural Products: Representations of Black History As Psychological Affordances.	Salter PS, Adams G.	Front Psychol	NA	7	2016	1664-1078	research-article; journal article	Y	Y	N	Y	N	N	2	Y	Y	N	Y	N	2016-09-18	2016-08-29	1166
19712475	MED	19712475	PMC2745382	10.1186/1756-6606-2-28	A riot of rhythms: neuronal and glial circadian oscillators in the mediobasal hypothalamus.	Guilding C, Hughes AT, Brown TM, Namvar S, Piggins HD.	Mol Brain	NA	2	2009	1756-6606	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	Y	83	Y	Y	N	Y	N	2009-12-25	2009-08-27	28
22378875	MED	22378875	PMC3531997	10.1523/jneurosci.6377-11.2012	Disruption of prefrontal cortex large scale neuronal activity by different classes of psychotomimetic drugs.	Wood J, Kim Y, Moghaddam B.	J Neurosci	9	32	2012	0270-6474; 1529-2401; 	comparative study; research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	N	Y	Y	Y	N	N	59	Y	Y	N	Y	N	2012-03-04	2012-02-01	3022-3031
28936384	MED	28936384	PMC5591626	10.1186/s40580-014-0015-5	Carbon nanotubes and graphene towards soft electronics.	Chae SH, Lee YH.	Nano Converg	1	1	2014	2196-5404	review-article; review; journal article	Y	Y	N	Y	N	N	5	Y	Y	N	N	N	2017-09-23	2014-04-25	15
19777099	MED	19777099	PMC2739067	10.5688/aj730584	Rufus A. Lyman: pharmacy's lamplighter.	Worthen DB.	Am J Pharm Educ	5	73	2009	0002-9459; 1553-6467; 	historical article; biography; review-article; review; journal article	N	Y	N	Y	N	N	1	Y	Y	N	N	N	2009-12-25	2009-08-01	84
19770082	MED	19770082	PMC4843799	10.1109/tbme.2009.2031982	A step toward identification of surgical actions in mastoidectomy.	Lahiri U, Labadie RF, Liu C, Balachandran R, Majdani O, Sarkar N.	IEEE Trans Biomed Eng	2	57	2010	0018-9294; 1558-2531; 	research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	N	0	Y	Y	N	N	N	2010-04-03	2009-09-18	479-487
840617	MED	840617	NA	10.1068/p060113	Vision with isoluminant colour contrast: 1.A projection technique and observations.	Gregory RL.	Perception	1	6	1977	0301-0066; 1468-4233; 	journal article	N	N	N	N	N	N	125	Y	Y	N	N	N	2009-10-09	1977-01-01	113-119
11344256	MED	11344256	PMC33428	10.1073/pnas.101030498	Top-down free-energy minimization on protein potential energy landscapes.	Church BW, Shalloway D.	Proc Natl Acad Sci U S A	11	98	2001	0027-8424; 1091-6490; 	research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article	N	Y	N	Y	N	N	4	Y	Y	N	N	N	2010-09-15	2001-05-08	6098-6103
22289509	MED	22289509	PMC3316145	10.1186/1746-4269-8-7	Traditional use of medicinal plants in the boreal forest of Canada: review and perspectives.	Uprety Y, Asselin H, Dhakal A, Julien N.	J Ethnobiol Ethnomed	NA	8	2012	1746-4269	research support, non-u.s. gov't; review-article; review; journal article	Y	Y	Y	Y	N	Y	24	Y	Y	N	Y	N	2012-02-01	2012-01-30	7
US4206582	PAT	NA	NA	NA	Header lift arrangement for windrowers	MOLZAHN HERBERT W, STOWELL RONALD.	NA	NA	NA	1980	NA	patent	N	N	N	N	N	N	0	N	Y	N	N	N	2005-11-28	1979-02-12	NA
18434440	MED	18434440	PMC2494822	10.1152/ajpregu.00498.2007	Sympathetic input modulates, but does not determine, phase of peripheral circadian oscillators.	Vujovic N, Davidson AJ, Menaker M.	Am. J. Physiol. Regul. Integr. Comp. Physiol.	1	295	2008	0363-6119; 1522-1490; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	N	Y	Y	N	N	N	53	Y	Y	N	Y	N	2009-12-24	2008-04-23	R355-60
22028833	MED	22028833	PMC3196511	10.1371/journal.pone.0026214	Tissue specific diurnal rhythms of metabolites and their regulation during herbivore attack in a native tobacco, Nicotiana attenuata.	Kim SG, Yon F, Gaquerel E, Gulati J, Baldwin IT.	PLoS One	10	6	2011	1932-6203	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	Y	52	Y	Y	Y	Y	Y	2011-10-27	2011-10-18	e26214
27585301	MED	27585301	PMC5107673	10.1089/tmj.2016.0149	The Empirical Foundations of Teleradiology and Related Applications: A Review of the Evidence.	Bashshur RL, Krupinski EA, Thrall JH, Bashshur N.	Telemed J E Health	11	22	2016	1530-5627; 1556-3669; 	review-article; review; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	N	5	Y	Y	N	Y	N	2016-09-08	2016-09-01	868-898
22436748	MED	22436748	PMC5726489	10.1038/nrm3311	AMPK: a nutrient and energy sensor that maintains energy homeostasis.	Hardie DG, Ross FA, Hawley SA.	Nat Rev Mol Cell Biol	4	13	2012	1471-0072; 1471-0080; 	research support, non-u.s. gov't; research-article; review; journal article	N	Y	N	Y	N	N	1580	Y	Y	N	Y	N	2012-03-23	2012-03-22	251-262
17298173	MED	17298173	PMC1783671	10.1371/journal.pbio.0050034	System-driven and oscillator-dependent circadian transcription in mice with a conditionally active liver clock.	Kornmann B, Schaad O, Bujard H, Takahashi JS, Schibler U.	PLoS Biol	2	5	2007	1544-9173; 1545-7885; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	381	Y	Y	Y	Y	Y	2010-01-16	2007-02-01	e34
19364396	MED	19364396	PMC2679756	10.1186/1743-0003-6-10	Mechanisms of human cerebellar dysmetria: experimental evidence and current conceptual bases.	Manto M.	J Neuroeng Rehabil	NA	6	2009	1743-0003	research support, non-u.s. gov't; review-article; review; journal article	Y	Y	Y	Y	N	N	26	Y	Y	N	Y	N	2010-09-28	2009-04-13	10
19481435	MED	19481435	PMC2742705	10.1016/j.bios.2009.04.040	Real-time label-free detection of complement activation products in human serum by white light reflectance spectroscopy.	Petrou PS, Ricklin D, Zavali M, Raptis I, Kakabakos SE, Misiakos K, Lambris JD.	Biosens Bioelectron	11	24	2009	0956-5663; 1873-4235; 	research-article; evaluation studies; journal article; research support, n.i.h., extramural	N	Y	Y	Y	N	Y	6	Y	Y	N	Y	N	2010-09-28	2009-05-03	3359-3364
28804247	MED	28804247	PMC5533269	10.1177/1179172117721902	Ophthalmology in North America: Early Stories (1491-1801).	Leffler CT, Schwartz SG, Wainsztein RD, Pflugrath A, Peterson E.	Ophthalmol Eye Dis	NA	9	2017	1179-1721	review-article; review; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2017-08-14	2017-07-26	1179172117721902
19050754	MED	19050754	PMC2584775	10.3389/neuro.11.004.2008	Vision egg: an open-source library for realtime visual stimulus generation.	Straw AD.	Front Neuroinform	NA	2	2008	1662-5196	research-article; journal article	Y	Y	Y	Y	N	N	97	Y	Y	N	Y	N	2009-12-25	2008-11-04	4
19287494	MED	19287494	PMC2654074	10.1371/journal.pone.0004882	Regulation of clock-controlled genes in mammals.	Bozek K, Relógio A, Kielbasa SM, Heine M, Dame C, Kramer A, Herzel H.	PLoS One	3	4	2009	1932-6203	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	Y	133	Y	Y	N	Y	Y	2009-12-23	2009-03-16	e4882
16520960	MED	16520960	PMC2194754	10.1007/s10237-006-0025-2	Intra-articular contact stress distributions at the ankle throughout stance phase-patient-specific finite element analysis as a metric of degeneration propensity.	Anderson DD, Goldsworthy JK, Shivanna K, Grosland NM, Pedersen DR, Thomas TP, Tochigi Y, Marsh JL, Brown TD.	Biomech Model Mechanobiol	2-3	5	2006	1617-7959; 1617-7940; 	comparative study; research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	N	28	Y	Y	N	N	N	2009-12-23	2006-03-07	82-89
5116078	MED	5116078	NA	10.1007/bf00344682	Grades of chromatid organisation in mitotic and meiotic chromosomes. II. Their interpretation in terms of a master-slave model.	Henderson SA.	Chromosoma	1	35	1971	0009-5915; 1432-0886; 	journal article	N	N	N	N	N	N	15	Y	N	N	N	N	2008-12-23	1971-01-01	41-56
18419312	MED	18419312	PMC3281753	10.1101/sqb.2007.72.037	Exploring spatiotemporal organization of SCN circuits.	Yan L, Karatsoreos I, Lesauter J, Welsh DK, Kay S, Foley D, Silver R.	Cold Spring Harb Symp Quant Biol	NA	72	2007	0091-7451; 1943-4456; 	research-article; review; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural	N	Y	Y	Y	N	N	46	Y	Y	N	N	N	2008-08-02	2007-01-01	527-541
4995871	MED	4995871	NA	NA	The private medical practitioner of the 1970s: master or slave of the American health industry.	Weiss GN.	J La State Med Soc	4	123	1971	0024-6921	journal article	N	N	N	N	N	N	0	N	N	N	N	N	2008-01-29	1971-04-01	128-133
PMC2733483	PMC	NA	PMC2733483	10.1007/bf03392602	Review of ethnic validity, ecology, and psychotherapy: A psychosocial competence model	Arroyo J, Dougher M.	Behav Anal	2	15	1992	0738-6729; 2196-8918; 	book-review; book review	N	Y	Y	Y	N	N	0	Y	N	N	N	N	2010-02-22	1992-01-01	175-178
23303223	MED	23303223	PMC3565747	10.1098/rsif.2012.0997	Evolutionary dynamics of group interactions on structured populations: a review.	Perc M, Gómez-Gardeñes J, Szolnoki A, Floría LM, Moreno Y.	J R Soc Interface	80	10	2013	1742-5689; 1742-5662; 	research support, non-u.s. gov't; review-article; journal article	Y	Y	Y	Y	N	N	161	Y	Y	N	Y	N	2013-01-11	2013-01-09	20120997
15912350	MED	15912350	PMC3489441	10.1007/s00586-004-0874-2	Role of facet curvature for accurate vertebral facet load analysis.	Holzapfel GA, Stadler M.	Eur Spine J	6	15	2006	0940-6719; 1432-0932; 	research support, non-u.s. gov't; research-article; journal article	N	Y	N	Y	N	N	7	Y	Y	N	N	N	2008-01-29	2005-05-24	849-856
US3769960	PAT	NA	NA	NA	INTRA-AORTIC BALLOON SYSTEM	ROBINSON T.	NA	NA	NA	1973	NA	patent	N	N	N	N	N	N	0	N	N	N	N	N	2005-11-28	1972-04-17	NA
30035157	MED	30035157	PMC6036443	10.1080/23312041.2018.1467254	GEO-CEOS stage 4 validation of the Satellite Image Automatic Mapper lightweight computer program for ESA Earth observation level 2 product generation - Part 2: Validation.	Baraldi A, Humber ML, Tiede D, Lang S.	Cogent Geosci	1	4	2018	2331-2041	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2018-07-24	2018-06-11	1467254
7271526	MED	7271526	NA	10.1111/j.1525-1594.1981.tb03975.x	Pusher-plate type TAH system operated in the left and right free-running variable rate mode.	Takatani S, Harasaki H, Suwa S, Murabayashi S, Sukalac R, Jacobs G, Kiraly R, Nosé Y.	Artif Organs	2	5	1981	0160-564x; 1525-1594; 	research support, u.s. gov't, p.h.s.; journal article	N	N	N	N	N	N	21	Y	Y	N	N	N	2008-01-29	1981-05-01	132-142
22018181	MED	22018181	PMC3630375	NA	Glucocorticoid receptor: implications for rheumatic diseases.	Kino T, Charmandari E, Chrousos GP.	Clin Exp Rheumatol	5 suppl 68	29	2011	0392-856x; 1593-098x; 	research support, n.i.h., intramural; research support, non-u.s. gov't; research-article; review; journal article	N	Y	Y	Y	N	N	9	Y	Y	Y	Y	N	2011-11-11	2011-09-01	S32-41
19005546	MED	19005546	PMC2723166	10.1038/nature07448	Using temperature to analyse temporal dynamics in the songbird motor pathway.	Long MA, Fee MS.	Nature	7219	456	2008	0028-0836; 1476-4687; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	Y	Y	N	Y	202	Y	Y	N	Y	N	2009-12-24	2008-11-01	189-194
15591021	MED	15591021	PMC3770723	10.1677/jme.1.01554	The orphan receptor Rev-erbalpha gene is a target of the circadian clock pacemaker.	Triqueneaux G, Thenot S, Kakizawa T, Antoch MP, Safi R, Takahashi JS, Delaunay F, Laudet V.	J Mol Endocrinol	3	33	2004	0952-5041; 1479-6813; 	research support, non-u.s. gov't; research-article; journal article	N	Y	N	Y	N	Y	97	Y	Y	Y	Y	Y	2008-12-23	2004-12-01	585-608
21867520	MED	21867520	PMC3201032	10.1186/1752-0509-5-137	Steady-state global optimization of metabolic non-linear dynamic models through recasting into power-law canonical models.	Pozo C, Marín-Sanguino A, Alves R, Guillén-Gosálbez G, Jiménez L, Sorribas A.	BMC Syst Biol	NA	5	2011	1752-0509	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	N	11	Y	Y	N	Y	N	2011-08-27	2011-08-25	137
24744779	MED	24744779	PMC3976798	10.1155/2014/985968	A Parallel Framework for Multipoint Spiral Search in ab Initio Protein Structure Prediction.	Rashid MA, Shatabda S, Shatabda S, Newton MA, Hoque MT, Sattar A.	Adv Bioinformatics	NA	2014	2014	1687-8027; 1687-8035; 	research-article; journal article	Y	Y	Y	Y	N	N	0	Y	Y	N	N	N	2014-04-19	2014-03-16	985968
18925288	MED	18925288	PMC2547900	10.1155/s1463924691000032	Robotic applications: lessons on what constitutes success.	Hutchins B.	J Automat Chem	1	13	1991	0142-0453	research-article; journal article	Y	Y	N	Y	N	N	0	N	N	N	N	N	2009-12-25	1991-01-01	9-12
21835596	MED	21835596	PMC3179573	10.1016/j.euroneuro.2011.07.008	Circadian rhythms and mood regulation: insights from pre-clinical models.	McClung CA.	Eur Neuropsychopharmacol	NA	21 Suppl 4	2011	0924-977x; 1873-7862; 	research support, non-u.s. gov't; research-article; review; journal article; research support, n.i.h., extramural	N	Y	Y	Y	N	N	70	Y	Y	N	N	N	2011-08-13	2011-08-11	S683-93
